,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG
163,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-11,3.8,0.0,0.0,0.0,83.0
164,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-12,5.82,0.65,0.0,0.0,78.0
165,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-13,7.83,0.0,0.0,0.0,71.0
166,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-14,5.37,0.0,0.0,0.0,62.0
167,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-15,2.91,0.0,0.0,0.0,61.0
168,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-16,5.82,0.03,0.0,0.0,66.0
169,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-17,6.26,0.0,0.0,0.0,60.0
170,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-18,1.79,0.0,0.0,0.0,56.0
171,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-19,2.24,0.0,0.0,0.0,61.0
172,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-20,3.58,0.0,0.0,0.0,65.0
173,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-21,5.14,0.95,0.0,0.0,67.0
174,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-22,5.82,0.0,0.0,0.0,65.0
175,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-23,4.92,0.0,0.0,0.0,60.0
176,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-24,3.8,0.0,0.0,0.0,58.0
177,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-25,2.01,0.0,0.0,0.0,60.0
178,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-26,3.36,0.0,0.0,0.0,62.0
179,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-27,3.36,0.0,0.0,0.0,62.0
180,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-28,3.58,0.0,0.0,0.0,63.0
181,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-29,2.68,0.0,0.0,0.0,61.0
182,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-09-30,1.79,0.0,0.0,0.0,61.0
183,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-01,2.91,0.0,0.0,0.0,66.0
184,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-02,4.92,0.0,0.0,0.0,71.0
185,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-03,2.01,0.0,0.0,0.0,71.0
186,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-04,1.79,0.0,0.0,0.0,73.0
187,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-05,2.01,0.0,0.0,0.0,76.0
188,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-06,5.59,0.0,0.0,0.0,75.0
189,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-07,5.37,0.84,0.0,0.0,70.0
190,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-08,4.92,0.0,0.0,0.0,57.0
191,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-09,10.29,0.07,0.0,0.0,58.0
192,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-10,8.5,2.35,0.0,0.0,56.0
193,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-11,8.5,3.66,0.0,0.0,59.0
194,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-12,9.62,0.41,0.0,0.0,63.0
195,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-13,10.29,0.1,0.0,0.0,62.0
196,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-14,4.03,0.0,0.0,0.0,60.0
197,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-15,2.68,0.0,0.0,0.0,59.0
198,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-16,3.36,0.0,0.0,0.0,62.0
199,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-17,4.25,0.07,0.0,0.0,65.0
200,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-18,5.37,0.0,0.0,0.0,60.0
201,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-19,4.7,0.0,0.0,0.0,53.0
202,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-20,7.61,0.0,0.0,0.0,55.0
203,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-21,3.58,0.0,0.0,0.0,51.0
204,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-22,3.36,0.0,0.0,0.0,55.0
205,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-23,5.59,0.0,0.0,0.0,51.0
206,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-24,10.96,0.0,0.0,0.0,45.0
207,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-25,9.62,0.0,0.0,0.0,44.0
208,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-26,6.71,0.0,0.0,0.0,43.0
209,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-27,5.14,0.0,0.0,0.0,50.0
210,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-28,1.12,0.0,0.0,0.0,47.0
211,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-29,2.01,0.0,0.0,0.0,49.0
212,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-30,2.46,0.11,0.0,0.0,52.0
213,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-10-31,4.7,0.01,0.0,0.0,59.0
214,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-01,6.93,0.17,0.0,0.0,67.0
215,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-02,5.37,0.0,0.0,0.0,59.0
216,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-03,8.05,0.0,0.0,0.0,50.0
217,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-04,4.92,0.0,0.0,0.0,40.0
218,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-05,2.91,0.0,0.0,0.0,45.0
219,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-06,4.03,0.0,0.0,0.0,56.0
220,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-07,9.17,0.05,0.0,0.0,55.0
221,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-08,7.16,0.0,0.0,0.0,45.0
222,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-09,5.82,0.0,0.0,0.0,41.0
223,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-10,11.86,0.0,0.0,0.0,49.0
224,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-11,6.04,0.0,0.0,0.0,46.0
225,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-12,8.5,0.0,0.0,0.0,45.0
226,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-13,6.93,0.0,0.0,0.0,34.0
227,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-14,3.58,0.0,0.0,0.0,39.0
228,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-15,1.34,0.02,0.0,0.0,41.0
229,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-16,2.91,0.15,0.0,0.0,47.0
230,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-17,4.25,0.04,0.0,0.0,54.0
231,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-18,11.41,0.11,0.0,0.0,61.0
232,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-19,9.62,0.0,0.0,0.0,48.0
233,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-20,4.92,0.0,0.0,0.0,38.0
234,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-21,1.12,0.0,0.0,0.0,37.0
235,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-22,2.91,0.01,0.0,0.0,50.0
236,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-23,13.2,0.0,0.0,0.0,49.0
237,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-24,14.76,0.0,0.0,0.0,30.0
238,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-25,5.14,0.0,0.0,0.0,26.0
239,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-26,4.92,1.61,0.0,0.0,34.0
240,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-27,13.42,0.66,0.0,0.0,40.0
241,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-28,7.38,0.0,0.0,0.0,32.0
242,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-29,4.25,0.0,0.0,0.0,32.0
243,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-11-30,2.91,0.0,0.0,0.0,31.0
244,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-01,1.12,0.0,0.0,0.0,34.0
245,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-02,1.79,0.0,0.0,0.0,42.0
246,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-03,1.12,0.0,0.0,0.0,45.0
247,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-04,2.01,0.0,0.0,0.0,43.0
248,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-05,4.7,0.0,0.0,0.0,54.0
249,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-06,8.05,0.9,0.0,0.0,57.0
250,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-07,8.05,0.17,0.0,0.0,39.0
251,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-08,6.71,0.56,1.6,0.0,30.0
252,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-09,2.91,0.52,0.0,1.2,32.0
253,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-10,5.14,0.31,1.3,0.0,33.0
254,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-11,4.25,0.0,0.0,1.2,31.0
255,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-12,6.49,0.0,0.0,1.2,26.0
256,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-13,4.92,0.0,0.0,1.2,30.0
257,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-14,6.71,0.61,0.0,0.0,33.0
258,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-15,10.74,0.0,0.0,0.0,38.0
259,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-16,5.82,0.0,0.0,0.0,34.0
260,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-17,4.7,0.01,0.0,0.0,33.0
261,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-18,6.93,0.0,0.0,0.0,33.0
262,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-19,2.91,0.0,0.0,0.0,35.0
263,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-20,6.26,0.0,0.0,0.0,50.0
264,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-21,8.72,0.0,0.0,0.0,60.0
265,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-22,9.84,0.24,0.0,0.0,66.0
266,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-23,7.38,0.86,0.0,0.0,60.0
267,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-24,10.07,0.0,0.0,0.0,37.0
268,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-25,3.13,0.0,0.0,0.0,25.0
269,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-26,2.68,0.0,0.0,0.0,29.0
270,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-27,3.13,0.0,0.0,0.0,34.0
271,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-28,4.7,0.0,0.0,0.0,40.0
272,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-29,6.93,1.09,0.0,0.0,44.0
273,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-30,7.38,0.0,0.0,0.0,42.0
274,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2013-12-31,6.93,0.0,0.0,0.0,34.0
275,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-01,3.58,0.0,0.0,0.0,32.0
276,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-02,7.16,0.39,3.6,0.0,33.0
277,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-03,10.51,0.05,0.6,3.9,22.0
278,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-04,2.68,0.0,0.0,3.1,17.0
279,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-05,3.36,0.11,0.0,2.0,28.0
280,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-06,15.21,0.15,0.0,0.0,38.0
281,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-07,12.75,0.0,0.0,0.0,10.0
282,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-08,2.24,0.0,0.0,0.0,16.0
283,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-09,2.91,0.0,0.0,0.0,29.0
284,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-10,2.68,0.53,0.0,0.0,32.0
285,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-11,4.47,0.75,0.0,0.0,41.0
286,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-12,9.17,0.0,0.0,0.0,46.0
287,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-13,3.8,0.0,0.0,0.0,38.0
288,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-14,4.25,0.28,0.0,0.0,49.0
289,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-15,2.68,0.0,0.0,0.0,39.0
290,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-16,4.25,0.0,0.0,0.0,37.0
291,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-17,2.91,0.0,0.0,0.0,32.0
292,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-18,11.63,0.0,0.0,0.0,32.0
293,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-19,6.49,0.0,0.0,0.0,29.0
294,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-20,7.16,0.0,0.0,0.0,43.0
295,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-21,10.51,0.42,5.1,0.0,31.0
296,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-22,10.96,0.0,0.0,3.9,11.0
297,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-23,8.5,0.0,0.0,2.0,13.0
298,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-24,8.28,0.0,0.0,2.0,13.0
299,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-25,9.62,0.0,0.2,1.2,22.0
300,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-26,4.92,0.0,0.0,1.2,25.0
301,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-27,10.07,0.0,0.0,1.2,32.0
302,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-28,7.16,0.0,0.1,0.0,17.0
303,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-29,6.93,0.03,0.2,0.0,15.0
304,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-30,2.91,0.0,0.0,0.0,17.0
305,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-01-31,1.34,0.0,0.0,0.0,29.0
306,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-01,3.36,0.0,0.0,0.0,35.0
307,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-02,2.46,0.0,0.0,0.0,41.0
308,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-03,8.28,1.34,0.0,0.0,40.0
309,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-04,4.47,0.03,0.0,0.0,31.0
310,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-05,9.17,0.57,0.0,0.0,33.0
311,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-06,7.16,0.0,0.0,0.0,31.0
312,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-07,2.46,0.0,0.0,0.0,31.0
313,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-08,2.46,0.0,0.0,0.0,29.0
314,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-09,2.91,0.05,0.6,0.0,26.0
315,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-10,6.93,0.0,0.0,1.2,26.0
316,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-11,4.47,0.0,0.0,0.0,23.0
317,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-12,8.5,0.09,1.9,0.0,21.0
318,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-13,12.75,1.77,9.6,9.1,30.0
319,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-14,8.05,0.0,0.0,7.9,38.0
320,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-15,12.3,0.06,0.0,5.1,34.0
321,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-16,7.61,0.0,0.0,2.0,29.0
322,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-17,4.7,0.0,0.0,2.0,26.0
323,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-18,4.03,0.09,0.9,3.0,34.0
324,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-19,5.82,0.11,0.0,2.0,38.0
325,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-20,3.58,0.0,0.0,0.0,42.0
326,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-21,2.68,0.36,0.0,0.0,45.0
327,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",39.1733,-76.684,47.5,2014-02-22,5.37,0.0,0.0,0.0,42.0
